Mandamarri,18.9871177,79.4791434,27,pm2.5,"{""datetime"":""2018-11-17T17:00:00"",""country_name"":""India"",""breezometer_aqi"":""27"",""breezometer_color"":""#FF7700"",""breezometer_description"":""Low air quality"",""country_aqi"":""162"",""country_aqi_prefix"":"""",""country_color"":""#FFFF00"",""country_description"":""Moderate air quality"",""data_valid"":""true"",""key_valid"":""true"",""random_recommendations"":{""children"":""We advise you to limit the amount of time your kids are outside"",""sport"":""With this air quality level, you should check the area for cleaner places to engage in outdoor activity"",""health"":""There is a strong chance for respiratory distress for those with respiratory sensitivities"",""inside"":""C'mon, there's nothing wrong with spending some quality time at home, with the A/C on"",""outside"":""In these conditions you should minimize your time outside as much as possible""},""dominant_pollutant_canonical_name"":""pm25"",""dominant_pollutant_description"":""Fine particulate matter (\u003c2.5µm)"",""dominant_pollutant_text"":{""main"":""The dominant pollutant is fine particulate matter (PM2.5)."",""effects"":""Particles enter the lungs and cause local and systemic inflammation in the respiratory system \u0026 heart, thus cause cardiovascular and respiratory diseases such as asthma and bronchitis."",""causes"":""Main sources are fuel burning processes in industry, transportation and indoor heating.""},""pollutants"":{""co"":{""pollutant_description"":""Carbon monoxide"",""units"":""ppb"",""concentration"":""644.17""},""nh3"":{""pollutant_description"":""Ammonia"",""units"":""ppb"",""concentration"":""""},""no2"":{""pollutant_description"":""Nitrogen dioxide"",""units"":""ppb"",""concentration"":""12.1""},""o3"":{""pollutant_description"":""Ozone"",""units"":""ppb"",""concentration"":""26.86""},""pm10"":{""pollutant_description"":""Inhalable particulate matter (\u003c10µm)"",""units"":""ug/m3"",""concentration"":""122.25""},""pm25"":{""pollutant_description"":""Fine particulate matter (\u003c2.5µm)"",""units"":""ug/m3"",""concentration"":""87.08""},""so2"":{""pollutant_description"":""Sulfur dioxide"",""units"":""ppb"",""concentration"":""7.25""}}}"
Mangalagiri,16.4349096,80.5687692,53,pm10,"{""datetime"":""2018-11-17T17:00:00"",""country_name"":""India"",""breezometer_aqi"":""53"",""breezometer_color"":""#ECF707"",""breezometer_description"":""Moderate air quality"",""country_aqi"":""54"",""country_aqi_prefix"":"""",""country_color"":""#92D050"",""country_description"":""Satisfactory air quality"",""data_valid"":""true"",""key_valid"":""true"",""random_recommendations"":{""children"":""Pay attention to the respiratory status of your kid(s)"",""sport"":""Our recommendation: search for a cleaner area for a physical outdoor activity"",""health"":""People with health sensitivities should be prepared for minor respiratory difficulties"",""inside"":""We're not going to tell you not to go outside, but you should continue tracking the air quality around you"",""outside"":""The air quality outside isn't the best… try to find a cleaner area""},""dominant_pollutant_canonical_name"":""pm10"",""dominant_pollutant_description"":""Inhalable particulate matter (\u003c10µm)"",""dominant_pollutant_text"":{""main"":""The dominant pollutant is inhalable particulate matter (PM10)."",""effects"":""Particles enter the lungs and cause local and systemic inflammation in the respiratory system \u0026 heart, thus cause cardiovascular and respiratory diseases such as asthma and bronchitis."",""causes"":""Main sources are natural dust, smoke and pollen.""},""pollutants"":{""co"":{""pollutant_description"":""Carbon monoxide"",""units"":""ppb"",""concentration"":""753.2""},""nh3"":{""pollutant_description"":""Ammonia"",""units"":""ppb"",""concentration"":""""},""no2"":{""pollutant_description"":""Nitrogen dioxide"",""units"":""ppb"",""concentration"":""6.07""},""o3"":{""pollutant_description"":""Ozone"",""units"":""ppb"",""concentration"":""15.77""},""pm10"":{""pollutant_description"":""Inhalable particulate matter (\u003c10µm)"",""units"":""ug/m3"",""concentration"":""59.49""},""pm25"":{""pollutant_description"":""Fine particulate matter (\u003c2.5µm)"",""units"":""ug/m3"",""concentration"":""19.45""},""so2"":{""pollutant_description"":""Sulfur dioxide"",""units"":""ppb"",""concentration"":""4.52""}}}"
Markapur,15.7361535,79.269125,61,pm2.5,"{""datetime"":""2018-11-17T17:00:00"",""country_name"":""India"",""breezometer_aqi"":""61"",""breezometer_color"":""#BBE41C"",""breezometer_description"":""Good air quality"",""country_aqi"":""37"",""country_aqi_prefix"":"""",""country_color"":""#00B050"",""country_description"":""Good air quality"",""data_valid"":""true"",""key_valid"":""true"",""random_recommendations"":{""children"":""You should supervise your children in the coming hours and monitor changes in air quality"",""sport"":""You can exercise outdoors - but make sure to stay alert to our notifications"",""health"":""People with health sensitivities should monitor the air quality in the next few hours"",""inside"":""The amount of pollutants in the air is noticeable, but still there is no danger to health - It is recommended to watch for changes"",""outside"":""It's still OK out there. Just stay alert for notifications about change in air quality""},""dominant_pollutant_canonical_name"":""pm25"",""dominant_pollutant_description"":""Fine particulate matter (\u003c2.5µm)"",""dominant_pollutant_text"":{""main"":""The dominant pollutant is fine particulate matter (PM2.5)."",""effects"":""Particles enter the lungs and cause local and systemic inflammation in the respiratory system \u0026 heart, thus cause cardiovascular and respiratory diseases such as asthma and bronchitis."",""causes"":""Main sources are fuel burning processes in industry, transportation and indoor heating.""},""pollutants"":{""co"":{""pollutant_description"":""Carbon monoxide"",""units"":""ppb"",""concentration"":""204.05""},""nh3"":{""pollutant_description"":""Ammonia"",""units"":""ppb"",""concentration"":""""},""no2"":{""pollutant_description"":""Nitrogen dioxide"",""units"":""ppb"",""concentration"":""6.74""},""o3"":{""pollutant_description"":""Ozone"",""units"":""ppb"",""concentration"":""10.03""},""pm10"":{""pollutant_description"":""Inhalable particulate matter (\u003c10µm)"",""units"":""ug/m3"",""concentration"":""33.87""},""pm25"":{""pollutant_description"":""Fine particulate matter (\u003c2.5µm)"",""units"":""ug/m3"",""concentration"":""23.96""},""so2"":{""pollutant_description"":""Sulfur dioxide"",""units"":""ppb"",""concentration"":""2.1""}}}"
Miryalaguda,16.8753106,79.5659633,63,pm2.5,"{""datetime"":""2018-11-17T17:00:00"",""country_name"":""India"",""breezometer_aqi"":""63"",""breezometer_color"":""#AFDF21"",""breezometer_description"":""Good air quality"",""country_aqi"":""64"",""country_aqi_prefix"":"""",""country_color"":""#92D050"",""country_description"":""Satisfactory air quality"",""data_valid"":""true"",""key_valid"":""true"",""random_recommendations"":{""children"":""No reason to panic, but pay attention to changes in air quality and any signals of breathing problems in your children"",""sport"":""You can go on a run - just keep your nose open for any changes!"",""health"":""People with health sensitivities should monitor the air quality in the next few hours"",""inside"":""The air quality is still good - we'll keep you updated if things get worse"",""outside"":""You can go out, but please pay attention for changes in air quality""},""dominant_pollutant_canonical_name"":""pm25"",""dominant_pollutant_description"":""Fine particulate matter (\u003c2.5µm)"",""dominant_pollutant_text"":{""main"":""The dominant pollutant is fine particulate matter (PM2.5)."",""effects"":""Particles enter the lungs and cause local and systemic inflammation in the respiratory system \u0026 heart, thus cause cardiovascular and respiratory diseases such as asthma and bronchitis."",""causes"":""Main sources are fuel burning processes in industry, transportation and indoor heating.""},""pollutants"":{""co"":{""pollutant_description"":""Carbon monoxide"",""units"":""ppb"",""concentration"":""239.2""},""nh3"":{""pollutant_description"":""Ammonia"",""units"":""ppb"",""concentration"":""""},""no2"":{""pollutant_description"":""Nitrogen dioxide"",""units"":""ppb"",""concentration"":""5.82""},""o3"":{""pollutant_description"":""Ozone"",""units"":""ppb"",""concentration"":""21.44""},""pm10"":{""pollutant_description"":""Inhalable particulate matter (\u003c10µm)"",""units"":""ug/m3"",""concentration"":""31.82""},""pm25"":{""pollutant_description"":""Fine particulate matter (\u003c2.5µm)"",""units"":""ug/m3"",""concentration"":""22.57""},""so2"":{""pollutant_description"":""Sulfur dioxide"",""units"":""ppb"",""concentration"":""2.5""}}}"
Nalgonda,17.1882998,79.1999949,57,pm2.5,"{""datetime"":""2018-11-17T17:00:00"",""country_name"":""India"",""breezometer_aqi"":""57"",""breezometer_color"":""#D3EE11"",""breezometer_description"":""Moderate air quality"",""country_aqi"":""58"",""country_aqi_prefix"":"""",""country_color"":""#92D050"",""country_description"":""Satisfactory air quality"",""data_valid"":""true"",""key_valid"":""true"",""random_recommendations"":{""children"":""You can go outside with the kids, but monitor their breathing \u0026 pay attention to notifications"",""sport"":""You want to work out now??!… Only if you have no plan B"",""health"":""People with health sensitivities should be prepared for minor respiratory difficulties"",""inside"":""We're not going to tell you not to go outside, but you should continue tracking the air quality around you"",""outside"":""Try to minimize long stays outdoors \u0026 Keep tracking the air quality around your area""},""dominant_pollutant_canonical_name"":""pm25"",""dominant_pollutant_description"":""Fine particulate matter (\u003c2.5µm)"",""dominant_pollutant_text"":{""main"":""The dominant pollutant is fine particulate matter (PM2.5)."",""effects"":""Particles enter the lungs and cause local and systemic inflammation in the respiratory system \u0026 heart, thus cause cardiovascular and respiratory diseases such as asthma and bronchitis."",""causes"":""Main sources are fuel burning processes in industry, transportation and indoor heating.""},""pollutants"":{""co"":{""pollutant_description"":""Carbon monoxide"",""units"":""ppb"",""concentration"":""350.54""},""nh3"":{""pollutant_description"":""Ammonia"",""units"":""ppb"",""concentration"":""""},""no2"":{""pollutant_description"":""Nitrogen dioxide"",""units"":""ppb"",""concentration"":""8.17""},""o3"":{""pollutant_description"":""Ozone"",""units"":""ppb"",""concentration"":""23.2""},""pm10"":{""pollutant_description"":""Inhalable particulate matter (\u003c10µm)"",""units"":""ug/m3"",""concentration"":""47.72""},""pm25"":{""pollutant_description"":""Fine particulate matter (\u003c2.5µm)"",""units"":""ug/m3"",""concentration"":""27.87""},""so2"":{""pollutant_description"":""Sulfur dioxide"",""units"":""ppb"",""concentration"":""2.22""}}}"
Nandyal,15.4785694,78.4830934,74,pm2.5,"{""datetime"":""2018-11-17T17:00:00"",""country_name"":""India"",""breezometer_aqi"":""74"",""breezometer_color"":""#72C833"",""breezometer_description"":""Good air quality"",""country_aqi"":""48"",""country_aqi_prefix"":"""",""country_color"":""#00B050"",""country_description"":""Good air quality"",""data_valid"":""true"",""key_valid"":""true"",""random_recommendations"":{""children"":""Have fun with the kids outside, but stay alert for our notifications"",""sport"":""You can go on a run - just keep your nose open for any changes!"",""health"":""There is no real danger for people with health sensitivities. Just keep an eye out for changes in air quality for the next few hours"",""inside"":""The air quality is still good - we'll keep you updated if things get worse"",""outside"":""It's still OK out there. Just stay alert for notifications about change in air quality""},""dominant_pollutant_canonical_name"":""pm25"",""dominant_pollutant_description"":""Fine particulate matter (\u003c2.5µm)"",""dominant_pollutant_text"":{""main"":""The dominant pollutant is fine particulate matter (PM2.5)."",""effects"":""Particles enter the lungs and cause local and systemic inflammation in the respiratory system \u0026 heart, thus cause cardiovascular and respiratory diseases such as asthma and bronchitis."",""causes"":""Main sources are fuel burning processes in industry, transportation and indoor heating.""},""pollutants"":{""co"":{""pollutant_description"":""Carbon monoxide"",""units"":""ppb"",""concentration"":""164.86""},""nh3"":{""pollutant_description"":""Ammonia"",""units"":""ppb"",""concentration"":""""},""no2"":{""pollutant_description"":""Nitrogen dioxide"",""units"":""ppb"",""concentration"":""3.55""},""o3"":{""pollutant_description"":""Ozone"",""units"":""ppb"",""concentration"":""18.83""},""pm10"":{""pollutant_description"":""Inhalable particulate matter (\u003c10µm)"",""units"":""ug/m3"",""concentration"":""22.71""},""pm25"":{""pollutant_description"":""Fine particulate matter (\u003c2.5µm)"",""units"":""ug/m3"",""concentration"":""16.02""},""so2"":{""pollutant_description"":""Sulfur dioxide"",""units"":""ppb"",""concentration"":""1.4""}}}"
Narasapur,16.4329833,81.6966198,45,pm2.5,"{""datetime"":""2018-11-17T17:00:00"",""country_name"":""India"",""breezometer_aqi"":""45"",""breezometer_color"":""#FFE200"",""breezometer_description"":""Moderate air quality"",""country_aqi"":""73"",""country_aqi_prefix"":"""",""country_color"":""#92D050"",""country_description"":""Satisfactory air quality"",""data_valid"":""true"",""key_valid"":""true"",""random_recommendations"":{""children"":""Pay attention to the respiratory status of your kid(s)"",""sport"":""Our recommendation: search for a cleaner area for a physical outdoor activity"",""health"":""Exposure to air hazards is dangerous for people with health sensitivities, so it is important to monitor air quality at this time"",""inside"":""There's no need to get worried, but keep tracking air quality in the next few hours"",""outside"":""The air quality outside isn't the best… try to find a cleaner area""},""dominant_pollutant_canonical_name"":""pm25"",""dominant_pollutant_description"":""Fine particulate matter (\u003c2.5µm)"",""dominant_pollutant_text"":{""main"":""The dominant pollutant is fine particulate matter (PM2.5)."",""effects"":""Particles enter the lungs and cause local and systemic inflammation in the respiratory system \u0026 heart, thus cause cardiovascular and respiratory diseases such as asthma and bronchitis."",""causes"":""Main sources are fuel burning processes in industry, transportation and indoor heating.""},""pollutants"":{""co"":{""pollutant_description"":""Carbon monoxide"",""units"":""ppb"",""concentration"":""674.63""},""nh3"":{""pollutant_description"":""Ammonia"",""units"":""ppb"",""concentration"":""""},""no2"":{""pollutant_description"":""Nitrogen dioxide"",""units"":""ppb"",""concentration"":""10.33""},""o3"":{""pollutant_description"":""Ozone"",""units"":""ppb"",""concentration"":""19.01""},""pm10"":{""pollutant_description"":""Inhalable particulate matter (\u003c10µm)"",""units"":""ug/m3"",""concentration"":""66.3""},""pm25"":{""pollutant_description"":""Fine particulate matter (\u003c2.5µm)"",""units"":""ug/m3"",""concentration"":""39.6""},""so2"":{""pollutant_description"":""Sulfur dioxide"",""units"":""ppb"",""concentration"":""5.05""}}}"
Narasaraopet,16.2353506,80.0479039,54,pm2.5,"{""datetime"":""2018-11-17T17:00:00"",""country_name"":""India"",""breezometer_aqi"":""54"",""breezometer_color"":""#E6F50A"",""breezometer_description"":""Moderate air quality"",""country_aqi"":""46"",""country_aqi_prefix"":"""",""country_color"":""#00B050"",""country_description"":""Good air quality"",""data_valid"":""true"",""key_valid"":""true"",""random_recommendations"":{""children"":""Pay attention to signs of respiratory distress in small children"",""sport"":""You should look for an alternative area with better air quality to work out"",""health"":""People with health sensitivities should be prepared for minor respiratory difficulties"",""inside"":""There's no need to get worried, but keep tracking air quality in the next few hours"",""outside"":""If you wish to stay outside for a long time, you should try to find a cleaner place nearby""},""dominant_pollutant_canonical_name"":""pm25"",""dominant_pollutant_description"":""Fine particulate matter (\u003c2.5µm)"",""dominant_pollutant_text"":{""main"":""The dominant pollutant is fine particulate matter (PM2.5)."",""effects"":""Particles enter the lungs and cause local and systemic inflammation in the respiratory system \u0026 heart, thus cause cardiovascular and respiratory diseases such as asthma and bronchitis."",""causes"":""Main sources are fuel burning processes in industry, transportation and indoor heating.""},""pollutants"":{""co"":{""pollutant_description"":""Carbon monoxide"",""units"":""ppb"",""concentration"":""579.09""},""nh3"":{""pollutant_description"":""Ammonia"",""units"":""ppb"",""concentration"":""""},""no2"":{""pollutant_description"":""Nitrogen dioxide"",""units"":""ppb"",""concentration"":""8.81""},""o3"":{""pollutant_description"":""Ozone"",""units"":""ppb"",""concentration"":""11.23""},""pm10"":{""pollutant_description"":""Inhalable particulate matter (\u003c10µm)"",""units"":""ug/m3"",""concentration"":""57.23""},""pm25"":{""pollutant_description"":""Fine particulate matter (\u003c2.5µm)"",""units"":""ug/m3"",""concentration"":""30.77""},""so2"":{""pollutant_description"":""Sulfur dioxide"",""units"":""ppb"",""concentration"":""4.86""}}}"
Nellur,14.4425987,79.986456,76,pm2.5,"{""datetime"":""2018-11-17T17:00:00"",""country_name"":""India"",""breezometer_aqi"":""76"",""breezometer_color"":""#69C534"",""breezometer_description"":""Good air quality"",""country_aqi"":""38"",""country_aqi_prefix"":"""",""country_color"":""#00B050"",""country_description"":""Good air quality"",""data_valid"":""true"",""key_valid"":""true"",""random_recommendations"":{""children"":""You should supervise your children in the coming hours and monitor changes in air quality"",""sport"":""You can go on a run - just keep your nose open for any changes!"",""health"":""There is no real danger for people with health sensitivities. Just keep an eye out for changes in air quality for the next few hours"",""inside"":""The air quality is still good - we'll keep you updated if things get worse"",""outside"":""You can go out, but please pay attention for changes in air quality""},""dominant_pollutant_canonical_name"":""pm25"",""dominant_pollutant_description"":""Fine particulate matter (\u003c2.5µm)"",""dominant_pollutant_text"":{""main"":""The dominant pollutant is fine particulate matter (PM2.5)."",""effects"":""Particles enter the lungs and cause local and systemic inflammation in the respiratory system \u0026 heart, thus cause cardiovascular and respiratory diseases such as asthma and bronchitis."",""causes"":""Main sources are fuel burning processes in industry, transportation and indoor heating.""},""pollutants"":{""co"":{""pollutant_description"":""Carbon monoxide"",""units"":""ppb"",""concentration"":""159.51""},""nh3"":{""pollutant_description"":""Ammonia"",""units"":""ppb"",""concentration"":""""},""no2"":{""pollutant_description"":""Nitrogen dioxide"",""units"":""ppb"",""concentration"":""3.06""},""o3"":{""pollutant_description"":""Ozone"",""units"":""ppb"",""concentration"":""16.45""},""pm10"":{""pollutant_description"":""Inhalable particulate matter (\u003c10µm)"",""units"":""ug/m3"",""concentration"":""21.22""},""pm25"":{""pollutant_description"":""Fine particulate matter (\u003c2.5µm)"",""units"":""ug/m3"",""concentration"":""14.86""},""so2"":{""pollutant_description"":""Sulfur dioxide"",""units"":""ppb"",""concentration"":""1.17""}}}"
Nirmal,19.0964117,78.342975,25,pm2.5,"{""datetime"":""2018-11-17T17:00:00"",""country_name"":""India"",""breezometer_aqi"":""25"",""breezometer_color"":""#FF6900"",""breezometer_description"":""Low air quality"",""country_aqi"":""182"",""country_aqi_prefix"":"""",""country_color"":""#FFFF00"",""country_description"":""Moderate air quality"",""data_valid"":""true"",""key_valid"":""true"",""random_recommendations"":{""children"":""Think about your children's health. Now is not the time to go outside with them"",""sport"":""With this air quality level, you should check the area for cleaner places to engage in outdoor activity"",""health"":""Don't take any chances - keep your prescription medication(s) nearby \u0026 limit your physical activity"",""inside"":""C'mon, there's nothing wrong with spending some quality time at home, with the A/C on"",""outside"":""Unless you really have to, our recommendation is to minimize your time outdoors""},""dominant_pollutant_canonical_name"":""pm25"",""dominant_pollutant_description"":""Fine particulate matter (\u003c2.5µm)"",""dominant_pollutant_text"":{""main"":""The dominant pollutant is fine particulate matter (PM2.5)."",""effects"":""Particles enter the lungs and cause local and systemic inflammation in the respiratory system \u0026 heart, thus cause cardiovascular and respiratory diseases such as asthma and bronchitis."",""causes"":""Main sources are fuel burning processes in industry, transportation and indoor heating.""},""pollutants"":{""co"":{""pollutant_description"":""Carbon monoxide"",""units"":""ppb"",""concentration"":""624.45""},""nh3"":{""pollutant_description"":""Ammonia"",""units"":""ppb"",""concentration"":""""},""no2"":{""pollutant_description"":""Nitrogen dioxide"",""units"":""ppb"",""concentration"":""21.99""},""o3"":{""pollutant_description"":""Ozone"",""units"":""ppb"",""concentration"":""20.51""},""pm10"":{""pollutant_description"":""Inhalable particulate matter (\u003c10µm)"",""units"":""ug/m3"",""concentration"":""127.36""},""pm25"":{""pollutant_description"":""Fine particulate matter (\u003c2.5µm)"",""units"":""ug/m3"",""concentration"":""92.02""},""so2"":{""pollutant_description"":""Sulfur dioxide"",""units"":""ppb"",""concentration"":""6.36""}}}"
Nizamabad,18.6725047,78.0940867,34,pm2.5,"{""datetime"":""2018-11-17T17:00:00"",""country_name"":""India"",""breezometer_aqi"":""34"",""breezometer_color"":""#FFA300"",""breezometer_description"":""Low air quality"",""country_aqi"":""92"",""country_aqi_prefix"":"""",""country_color"":""#92D050"",""country_description"":""Satisfactory air quality"",""data_valid"":""true"",""key_valid"":""true"",""random_recommendations"":{""children"":""We advise you to limit the amount of time your kids are outside"",""sport"":""You don’t want to do your workout in this environment. Find a cleaner area"",""health"":""Don't take any chances - keep your prescription medication(s) nearby \u0026 limit your physical activity"",""inside"":""If we were you – we would stay in a closed environment, with the A/C powered on"",""outside"":""In these conditions you should minimize your time outside as much as possible""},""dominant_pollutant_canonical_name"":""pm25"",""dominant_pollutant_description"":""Fine particulate matter (\u003c2.5µm)"",""dominant_pollutant_text"":{""main"":""The dominant pollutant is fine particulate matter (PM2.5)."",""effects"":""Particles enter the lungs and cause local and systemic inflammation in the respiratory system \u0026 heart, thus cause cardiovascular and respiratory diseases such as asthma and bronchitis."",""causes"":""Main sources are fuel burning processes in industry, transportation and indoor heating.""},""pollutants"":{""co"":{""pollutant_description"":""Carbon monoxide"",""units"":""ppb"",""concentration"":""531.86""},""nh3"":{""pollutant_description"":""Ammonia"",""units"":""ppb"",""concentration"":""""},""no2"":{""pollutant_description"":""Nitrogen dioxide"",""units"":""ppb"",""concentration"":""38.15""},""o3"":{""pollutant_description"":""Ozone"",""units"":""ppb"",""concentration"":""35.59""},""pm10"":{""pollutant_description"":""Inhalable particulate matter (\u003c10µm)"",""units"":""ug/m3"",""concentration"":""95.91""},""pm25"":{""pollutant_description"":""Fine particulate matter (\u003c2.5µm)"",""units"":""ug/m3"",""concentration"":""62.44""},""so2"":{""pollutant_description"":""Sulfur dioxide"",""units"":""ppb"",""concentration"":""6.43""}}}"
Nuzvid,16.7849906,80.8488498,53,pm10,"{""datetime"":""2018-11-17T17:00:00"",""country_name"":""India"",""breezometer_aqi"":""53"",""breezometer_color"":""#ECF707"",""breezometer_description"":""Moderate air quality"",""country_aqi"":""54"",""country_aqi_prefix"":"""",""country_color"":""#92D050"",""country_description"":""Satisfactory air quality"",""data_valid"":""true"",""key_valid"":""true"",""random_recommendations"":{""children"":""You can go outside with the kids, but monitor their breathing \u0026 pay attention to notifications"",""sport"":""You should look for an alternative area with better air quality to work out"",""health"":""Exposure to air hazards is dangerous for people with health sensitivities, so it is important to monitor air quality at this time"",""inside"":""There's no need to get worried, but keep tracking air quality in the next few hours"",""outside"":""The air quality outside isn't the best… try to find a cleaner area""},""dominant_pollutant_canonical_name"":""pm10"",""dominant_pollutant_description"":""Inhalable particulate matter (\u003c10µm)"",""dominant_pollutant_text"":{""main"":""The dominant pollutant is inhalable particulate matter (PM10)."",""effects"":""Particles enter the lungs and cause local and systemic inflammation in the respiratory system \u0026 heart, thus cause cardiovascular and respiratory diseases such as asthma and bronchitis."",""causes"":""Main sources are natural dust, smoke and pollen.""},""pollutants"":{""co"":{""pollutant_description"":""Carbon monoxide"",""units"":""ppb"",""concentration"":""730.23""},""nh3"":{""pollutant_description"":""Ammonia"",""units"":""ppb"",""concentration"":""""},""no2"":{""pollutant_description"":""Nitrogen dioxide"",""units"":""ppb"",""concentration"":""7.22""},""o3"":{""pollutant_description"":""Ozone"",""units"":""ppb"",""concentration"":""15.04""},""pm10"":{""pollutant_description"":""Inhalable particulate matter (\u003c10µm)"",""units"":""ug/m3"",""concentration"":""60.4""},""pm25"":{""pollutant_description"":""Fine particulate matter (\u003c2.5µm)"",""units"":""ug/m3"",""concentration"":""23""},""so2"":{""pollutant_description"":""Sulfur dioxide"",""units"":""ppb"",""concentration"":""5.22""}}}"
Ongole,15.5057232,80.049922,70,pm2.5,"{""datetime"":""2018-11-17T17:00:00"",""country_name"":""India"",""breezometer_aqi"":""70"",""breezometer_color"":""#84CF33"",""breezometer_description"":""Good air quality"",""country_aqi"":""36"",""country_aqi_prefix"":"""",""country_color"":""#00B050"",""country_description"":""Good air quality"",""data_valid"":""true"",""key_valid"":""true"",""random_recommendations"":{""children"":""No reason to panic, but pay attention to changes in air quality and any signals of breathing problems in your children"",""sport"":""Since we inhale more air during sports, you should keep track of changes in air quality for the next few hours"",""health"":""There is no real danger for people with health sensitivities. Just keep an eye out for changes in air quality for the next few hours"",""inside"":""The amount of pollutants in the air is noticeable, but still there is no danger to health - It is recommended to watch for changes"",""outside"":""It's still OK to go out and enjoy a stroll, just pay attention for changes in air quality""},""dominant_pollutant_canonical_name"":""pm25"",""dominant_pollutant_description"":""Fine particulate matter (\u003c2.5µm)"",""dominant_pollutant_text"":{""main"":""The dominant pollutant is fine particulate matter (PM2.5)."",""effects"":""Particles enter the lungs and cause local and systemic inflammation in the respiratory system \u0026 heart, thus cause cardiovascular and respiratory diseases such as asthma and bronchitis."",""causes"":""Main sources are fuel burning processes in industry, transportation and indoor heating.""},""pollutants"":{""co"":{""pollutant_description"":""Carbon monoxide"",""units"":""ppb"",""concentration"":""163.25""},""nh3"":{""pollutant_description"":""Ammonia"",""units"":""ppb"",""concentration"":""""},""no2"":{""pollutant_description"":""Nitrogen dioxide"",""units"":""ppb"",""concentration"":""3.27""},""o3"":{""pollutant_description"":""Ozone"",""units"":""ppb"",""concentration"":""15.48""},""pm10"":{""pollutant_description"":""Inhalable particulate matter (\u003c10µm)"",""units"":""ug/m3"",""concentration"":""26.56""},""pm25"":{""pollutant_description"":""Fine particulate matter (\u003c2.5µm)"",""units"":""ug/m3"",""concentration"":""18.64""},""so2"":{""pollutant_description"":""Sulfur dioxide"",""units"":""ppb"",""concentration"":""1.18""}}}"
Palakollu,16.5174552,81.7253415,46,pm2.5,"{""datetime"":""2018-11-17T17:00:00"",""country_name"":""India"",""breezometer_aqi"":""46"",""breezometer_color"":""#FFE800"",""breezometer_description"":""Moderate air quality"",""country_aqi"":""80"",""country_aqi_prefix"":"""",""country_color"":""#92D050"",""country_description"":""Satisfactory air quality"",""data_valid"":""true"",""key_valid"":""true"",""random_recommendations"":{""children"":""You can go outside with the kids, but monitor their breathing \u0026 pay attention to notifications"",""sport"":""Our recommendation: search for a cleaner area for a physical outdoor activity"",""health"":""People with health sensitivities should be prepared for minor respiratory difficulties"",""inside"":""You don't have to stay inside, but it's recommended that you keep tracking the air quality"",""outside"":""If you wish to stay outside for a long time, you should try to find a cleaner place nearby""},""dominant_pollutant_canonical_name"":""pm25"",""dominant_pollutant_description"":""Fine particulate matter (\u003c2.5µm)"",""dominant_pollutant_text"":{""main"":""The dominant pollutant is fine particulate matter (PM2.5)."",""effects"":""Particles enter the lungs and cause local and systemic inflammation in the respiratory system \u0026 heart, thus cause cardiovascular and respiratory diseases such as asthma and bronchitis."",""causes"":""Main sources are fuel burning processes in industry, transportation and indoor heating.""},""pollutants"":{""co"":{""pollutant_description"":""Carbon monoxide"",""units"":""ppb"",""concentration"":""799.27""},""nh3"":{""pollutant_description"":""Ammonia"",""units"":""ppb"",""concentration"":""""},""no2"":{""pollutant_description"":""Nitrogen dioxide"",""units"":""ppb"",""concentration"":""11.63""},""o3"":{""pollutant_description"":""Ozone"",""units"":""ppb"",""concentration"":""17.63""},""pm10"":{""pollutant_description"":""Inhalable particulate matter (\u003c10µm)"",""units"":""ug/m3"",""concentration"":""67.81""},""pm25"":{""pollutant_description"":""Fine particulate matter (\u003c2.5µm)"",""units"":""ug/m3"",""concentration"":""38.59""},""so2"":{""pollutant_description"":""Sulfur dioxide"",""units"":""ppb"",""concentration"":""4.82""}}}"
